network,eta,s_init,s_temporal,condition,rep,r2,lambdaIndex1,lambdaIndex2,lambdaIndex3,fullLambdaIndex
8,0,0.050000000000000003,0.10000000000000001,2,56,-0.0069863535782630493,25,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,57,-0.0071188898323053529,22,21,22,22
8,0,0.050000000000000003,0.10000000000000001,2,58,-0.017996402793349242,24,25,22,25
8,0,0.050000000000000003,0.10000000000000001,2,59,-0.010278538376533586,25,25,21,25
8,0,0.050000000000000003,0.10000000000000001,2,60,-0.0084874172037014972,25,22,25,25
8,0,0.050000000000000003,0.10000000000000001,2,61,-0.0068081405941904372,25,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,62,-0.012988261328514605,25,22,21,22
8,0,0.050000000000000003,0.10000000000000001,2,63,-0.0098128131654502404,22,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,64,-0.0093074352049282716,25,22,25,25
8,0,0.050000000000000003,0.10000000000000001,2,65,-0.0083992290075061149,25,22,23,25
8,0,0.050000000000000003,0.10000000000000001,2,66,-0.0078782426081556167,21,23,22,22
8,0,0.050000000000000003,0.10000000000000001,2,67,-0.0088991017937061212,23,25,23,25
8,0,0.050000000000000003,0.10000000000000001,2,68,-0.010787117651733347,25,23,25,25
8,0,0.050000000000000003,0.10000000000000001,2,69,-0.015360488417285767,21,25,22,22
8,0,0.050000000000000003,0.10000000000000001,2,70,-0.019407978149528216,25,22,25,25
8,0,0.050000000000000003,0.10000000000000001,2,71,-0.017573828944693393,23,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,72,-0.012157143657335556,25,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,73,-0.0094631169785368563,23,25,24,25
8,0,0.050000000000000003,0.10000000000000001,2,74,-0.018423815572648827,20,22,24,21
8,0,0.050000000000000003,0.10000000000000001,2,75,-0.014790869924321326,22,25,22,23
8,0,0.050000000000000003,0.10000000000000001,2,76,-0.0089988355575767454,25,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,77,-0.0027167773541076912,21,22,21,21
8,0,0.050000000000000003,0.10000000000000001,2,78,-0.015918246484250442,25,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,79,-0.014058542493020632,25,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,80,-0.01391617960352276,23,25,21,25
8,0,0.050000000000000003,0.10000000000000001,2,81,-0.0081921988313315985,21,25,23,23
8,0,0.050000000000000003,0.10000000000000001,2,82,-0.010885251894620973,25,25,21,25
8,0,0.050000000000000003,0.10000000000000001,2,83,-0.013438822238882375,25,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,84,-0.017300108531324243,22,25,21,23
8,0,0.050000000000000003,0.10000000000000001,2,85,-0.0062458796979190101,25,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,86,-0.017773813077083922,25,25,20,23
8,0,0.050000000000000003,0.10000000000000001,2,87,-0.0085478379011636463,25,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,88,-0.016337691576927771,25,22,25,25
8,0,0.050000000000000003,0.10000000000000001,2,89,-0.016679492007730223,25,25,21,23
8,0,0.050000000000000003,0.10000000000000001,2,90,-0.010763390144035379,23,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,91,-0.018149312187466515,22,21,24,22
8,0,0.050000000000000003,0.10000000000000001,2,92,-0.0077702578545175705,22,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,93,-0.012237151599390206,25,22,25,24
8,0,0.050000000000000003,0.10000000000000001,2,94,-0.0071972503388895159,24,25,21,23
8,0,0.050000000000000003,0.10000000000000001,2,95,-0.013949092330236113,22,23,25,23
8,0,0.050000000000000003,0.10000000000000001,2,96,-0.015540198485595402,25,22,22,23
8,0,0.050000000000000003,0.10000000000000001,2,97,-0.0098161719073477371,23,25,25,25
8,0,0.050000000000000003,0.10000000000000001,2,98,-0.007952802360197575,25,23,21,23
8,0,0.050000000000000003,0.10000000000000001,2,99,-0.004116000135399478,22,21,21,21
8,0,0.050000000000000003,0.10000000000000001,2,100,-0.018061546921113392,22,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,1,-0.034886182075015704,23,19,25,25
8,0,0.10000000000000001,0.10000000000000001,1,2,-0.0083835983193867314,25,25,22,25
8,0,0.10000000000000001,0.10000000000000001,1,3,-0.010655459401911038,22,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,4,-0.012929964607980793,21,23,21,21
8,0,0.10000000000000001,0.10000000000000001,1,5,-0.0074613457013823492,22,21,21,21
8,0,0.10000000000000001,0.10000000000000001,1,6,-0.022396552644850187,25,25,24,25
8,0,0.10000000000000001,0.10000000000000001,1,7,-0.024840096989057203,25,25,22,25
8,0,0.10000000000000001,0.10000000000000001,1,8,-0.0058478020302483724,25,22,25,25
8,0,0.10000000000000001,0.10000000000000001,1,9,-0.0095199146201985219,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,10,-0.0062225428089932588,25,21,25,25
8,0,0.10000000000000001,0.10000000000000001,1,11,-0.0069649737520780519,22,22,20,21
8,0,0.10000000000000001,0.10000000000000001,1,12,-0.010816909532703534,21,25,25,24
8,0,0.10000000000000001,0.10000000000000001,1,13,-0.0069526682091276548,25,22,21,22
8,0,0.10000000000000001,0.10000000000000001,1,14,-0.015341160869511761,25,25,21,25
8,0,0.10000000000000001,0.10000000000000001,1,15,-0.011508688928985933,22,25,21,23
8,0,0.10000000000000001,0.10000000000000001,1,16,-0.019323904743488107,21,19,25,21
8,0,0.10000000000000001,0.10000000000000001,1,17,-0.013338371979325414,25,25,21,25
8,0,0.10000000000000001,0.10000000000000001,1,18,-0.020622164025552614,21,20,21,21
8,0,0.10000000000000001,0.10000000000000001,1,19,-0.025961053183885419,21,21,25,22
8,0,0.10000000000000001,0.10000000000000001,1,20,-0.0087582386530924428,21,21,25,25
8,0,0.10000000000000001,0.10000000000000001,1,21,-0.006021669676746999,22,25,21,23
8,0,0.10000000000000001,0.10000000000000001,1,22,-0.011872344000219304,20,25,21,21
8,0,0.10000000000000001,0.10000000000000001,1,23,-0.0062383229059592704,25,25,24,25
8,0,0.10000000000000001,0.10000000000000001,1,24,-0.014311272156074972,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,25,-0.034987154843039159,21,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,26,-0.015919817077342246,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,27,-0.023843857708452765,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,28,-0.022357424698755013,19,25,25,22
8,0,0.10000000000000001,0.10000000000000001,1,29,-0.0098810922198597773,25,20,21,22
8,0,0.10000000000000001,0.10000000000000001,1,30,-0.018359592947831738,21,25,21,24
8,0,0.10000000000000001,0.10000000000000001,1,31,0.005328691472059166,19,21,21,21
8,0,0.10000000000000001,0.10000000000000001,1,32,-0.0090301453244092666,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,33,-0.0056446801466358831,21,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,34,-0.0087836376707539632,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,35,-0.0074755135307305043,25,25,22,25
8,0,0.10000000000000001,0.10000000000000001,1,36,-0.013430158967540073,22,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,37,-0.026263348432308264,22,20,25,22
8,0,0.10000000000000001,0.10000000000000001,1,38,-0.018747657048632016,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,39,-0.018388178728067972,21,22,20,20
8,0,0.10000000000000001,0.10000000000000001,1,40,-0.004468091975935673,23,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,41,-0.012319049845868513,21,23,25,23
8,0,0.10000000000000001,0.10000000000000001,1,42,-0.021117566060811166,22,22,21,22
8,0,0.10000000000000001,0.10000000000000001,1,43,-0.0078197750586217474,25,24,25,25
8,0,0.10000000000000001,0.10000000000000001,1,44,-0.012553172865653828,25,25,22,25
8,0,0.10000000000000001,0.10000000000000001,1,45,-0.022898895202480674,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,46,-0.0091199934252010895,22,25,22,23
8,0,0.10000000000000001,0.10000000000000001,1,47,0.0012891699542549873,21,25,21,22
8,0,0.10000000000000001,0.10000000000000001,1,48,-0.0083546977886703733,20,25,21,21
8,0,0.10000000000000001,0.10000000000000001,1,49,-0.0059862421827758805,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,50,-0.01041052216746774,24,25,24,25
8,0,0.10000000000000001,0.10000000000000001,1,51,-0.0090798722669644949,25,25,23,25
8,0,0.10000000000000001,0.10000000000000001,1,52,-0.0043595167814569624,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,53,-0.0060098083454247497,25,25,24,25
8,0,0.10000000000000001,0.10000000000000001,1,54,-0.013145549079790486,25,25,20,25
8,0,0.10000000000000001,0.10000000000000001,1,55,-0.004352132633976602,25,25,22,25
8,0,0.10000000000000001,0.10000000000000001,1,56,-0.0079492416296653712,22,23,20,21
8,0,0.10000000000000001,0.10000000000000001,1,57,-0.010860751951805359,21,22,20,21
8,0,0.10000000000000001,0.10000000000000001,1,58,-0.006169224503730586,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,59,-0.0079792581373328009,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,60,-0.01043345512114735,25,21,25,25
8,0,0.10000000000000001,0.10000000000000001,1,61,-0.011746843437700161,25,25,20,23
8,0,0.10000000000000001,0.10000000000000001,1,62,-0.01072047526523856,25,21,22,22
8,0,0.10000000000000001,0.10000000000000001,1,63,-0.018253501751981371,20,22,25,23
8,0,0.10000000000000001,0.10000000000000001,1,64,-0.0037865266302838929,24,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,65,-0.0087102244572578869,25,20,25,22
8,0,0.10000000000000001,0.10000000000000001,1,66,-0.013618720537006634,22,25,22,25
8,0,0.10000000000000001,0.10000000000000001,1,67,-0.0065612745563892183,21,23,22,22
8,0,0.10000000000000001,0.10000000000000001,1,68,-0.015268238530305345,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,69,-0.018783076970887436,21,25,21,22
8,0,0.10000000000000001,0.10000000000000001,1,70,-0.022529229627058722,25,20,21,21
8,0,0.10000000000000001,0.10000000000000001,1,71,-0.021699397631906203,22,25,23,23
8,0,0.10000000000000001,0.10000000000000001,1,72,-0.012452264591239492,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,73,-0.013768783139746166,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,74,-0.024182529734781077,19,22,25,21
8,0,0.10000000000000001,0.10000000000000001,1,75,-0.020368734037617298,21,25,21,22
8,0,0.10000000000000001,0.10000000000000001,1,76,-0.0068638189198999555,25,25,22,25
8,0,0.10000000000000001,0.10000000000000001,1,77,0.0031553210870272075,20,22,21,21
8,0,0.10000000000000001,0.10000000000000001,1,78,-0.015772867540592372,25,22,25,25
8,0,0.10000000000000001,0.10000000000000001,1,79,-0.011180360824098345,21,25,22,23
8,0,0.10000000000000001,0.10000000000000001,1,80,-0.0054824103075332697,25,25,23,25
8,0,0.10000000000000001,0.10000000000000001,1,81,-0.0058114782817453303,20,22,20,21
8,0,0.10000000000000001,0.10000000000000001,1,82,-0.0062564328720524642,22,25,22,24
8,0,0.10000000000000001,0.10000000000000001,1,83,-0.019099007801911316,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,84,-0.020231729280125954,22,25,20,21
8,0,0.10000000000000001,0.10000000000000001,1,85,-0.0030957734640080226,20,25,25,23
8,0,0.10000000000000001,0.10000000000000001,1,86,-0.011054090820782125,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,87,-0.0050719879771032872,22,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,88,-0.023284332306177546,25,21,25,25
8,0,0.10000000000000001,0.10000000000000001,1,89,-0.01212238746764549,25,21,22,23
8,0,0.10000000000000001,0.10000000000000001,1,90,-0.0075464791861663549,24,23,23,23
8,0,0.10000000000000001,0.10000000000000001,1,91,-0.013548302197441187,25,21,25,25
8,0,0.10000000000000001,0.10000000000000001,1,92,-0.0070717639008743838,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,93,-0.0068638776594238671,24,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,94,-0.0073328075406051685,22,23,25,23
8,0,0.10000000000000001,0.10000000000000001,1,95,-0.016629078252455853,21,25,25,25
8,0,0.10000000000000001,0.10000000000000001,1,96,-0.016323062214274708,25,22,22,25
8,0,0.10000000000000001,0.10000000000000001,1,97,-0.013945348085734111,25,22,25,25
8,0,0.10000000000000001,0.10000000000000001,1,98,-0.0066705760670067171,25,21,21,22
8,0,0.10000000000000001,0.10000000000000001,1,99,-0.0078433014077252672,20,21,25,21
8,0,0.10000000000000001,0.10000000000000001,1,100,-0.030654795398552315,25,21,25,25
8,0,0.10000000000000001,0.10000000000000001,2,1,-0.02220435886035621,22,20,25,21
8,0,0.10000000000000001,0.10000000000000001,2,2,-0.011780888506280895,22,25,25,24
8,0,0.10000000000000001,0.10000000000000001,2,3,-0.013483474585497479,23,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,4,-0.010024055643996554,22,22,21,21
8,0,0.10000000000000001,0.10000000000000001,2,5,-0.01358504718221698,25,24,23,25
8,0,0.10000000000000001,0.10000000000000001,2,6,-0.01812908746470332,25,25,21,23
8,0,0.10000000000000001,0.10000000000000001,2,7,-0.013529645802264234,25,22,25,25
8,0,0.10000000000000001,0.10000000000000001,2,8,-0.012986278337663304,24,22,25,25
8,0,0.10000000000000001,0.10000000000000001,2,9,-0.0075331818720958399,25,22,25,25
8,0,0.10000000000000001,0.10000000000000001,2,10,-0.0041045826230519111,21,21,25,21
8,0,0.10000000000000001,0.10000000000000001,2,11,-0.0063919394169127397,25,25,23,25
8,0,0.10000000000000001,0.10000000000000001,2,12,-0.0096674509387209007,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,13,-0.0081735063364543059,25,25,23,25
8,0,0.10000000000000001,0.10000000000000001,2,14,-0.012660520876417003,25,22,23,23
8,0,0.10000000000000001,0.10000000000000001,2,15,-0.012540209319581441,25,25,21,25
8,0,0.10000000000000001,0.10000000000000001,2,16,-0.0087690978153944776,22,23,25,23
8,0,0.10000000000000001,0.10000000000000001,2,17,-0.01305504901106036,25,23,25,25
8,0,0.10000000000000001,0.10000000000000001,2,18,-0.022802575879399045,25,21,21,21
8,0,0.10000000000000001,0.10000000000000001,2,19,-0.013525166193056659,22,25,25,23
8,0,0.10000000000000001,0.10000000000000001,2,20,-0.010703302175741447,22,21,25,22
8,0,0.10000000000000001,0.10000000000000001,2,21,-0.010451954195892732,22,22,21,22
8,0,0.10000000000000001,0.10000000000000001,2,22,-0.0095786140345694992,21,22,23,22
8,0,0.10000000000000001,0.10000000000000001,2,23,-0.0057050624337886546,25,25,22,25
8,0,0.10000000000000001,0.10000000000000001,2,24,-0.013653537786562087,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,25,-0.024987744831946435,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,26,-0.010257135322248701,25,22,25,25
8,0,0.10000000000000001,0.10000000000000001,2,27,-0.017214463527732482,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,28,-0.015080022907328239,21,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,29,-0.0077536711538506164,25,21,24,22
8,0,0.10000000000000001,0.10000000000000001,2,30,-0.017416007289795532,22,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,31,-0.0086776887207051789,21,25,21,22
8,0,0.10000000000000001,0.10000000000000001,2,32,-0.0071360094061516666,22,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,33,-0.015289620436544027,22,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,34,-0.0091650420247819664,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,35,-0.010358188454934192,25,25,22,25
8,0,0.10000000000000001,0.10000000000000001,2,36,-0.013566471594296248,25,22,25,25
8,0,0.10000000000000001,0.10000000000000001,2,37,-0.015028828183700105,23,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,38,-0.013363308790852901,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,39,-0.017667317311500286,22,23,21,22
8,0,0.10000000000000001,0.10000000000000001,2,40,-0.0053816131643520393,25,23,25,25
8,0,0.10000000000000001,0.10000000000000001,2,41,-0.0084061981458440904,21,25,22,22
8,0,0.10000000000000001,0.10000000000000001,2,42,-0.015468921228345645,25,23,22,25
8,0,0.10000000000000001,0.10000000000000001,2,43,-0.013144098319245678,25,22,25,25
8,0,0.10000000000000001,0.10000000000000001,2,44,-0.0096559601485903812,25,25,22,25
8,0,0.10000000000000001,0.10000000000000001,2,45,-0.012753095454243191,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,46,-0.0082310651449939432,22,22,25,24
8,0,0.10000000000000001,0.10000000000000001,2,47,-0.0053860930571207888,25,25,22,23
8,0,0.10000000000000001,0.10000000000000001,2,48,-0.0087922391568615588,22,21,21,21
8,0,0.10000000000000001,0.10000000000000001,2,49,-0.0085036034107950353,25,24,25,25
8,0,0.10000000000000001,0.10000000000000001,2,50,-0.009086795441646478,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,51,-0.0079007820072123369,25,25,24,25
8,0,0.10000000000000001,0.10000000000000001,2,52,-0.0067923132955933774,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,53,-0.0071408988125976069,25,25,21,25
8,0,0.10000000000000001,0.10000000000000001,2,54,-0.011006248925704343,25,25,23,25
8,0,0.10000000000000001,0.10000000000000001,2,55,-0.0068345767900706011,22,23,23,22
8,0,0.10000000000000001,0.10000000000000001,2,56,-0.007135398228478973,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,57,-0.00609907721932057,22,22,22,22
8,0,0.10000000000000001,0.10000000000000001,2,58,-0.017673564486478277,25,25,22,25
8,0,0.10000000000000001,0.10000000000000001,2,59,-0.0102408668026579,25,25,21,25
8,0,0.10000000000000001,0.10000000000000001,2,60,-0.009252712450077194,25,22,25,25
8,0,0.10000000000000001,0.10000000000000001,2,61,-0.0070844110738266242,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,62,-0.011919231230830274,25,22,22,22
8,0,0.10000000000000001,0.10000000000000001,2,63,-0.0089388748525207617,23,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,64,-0.0087887689681620529,25,23,25,25
8,0,0.10000000000000001,0.10000000000000001,2,65,-0.0090403920196462373,25,22,23,25
8,0,0.10000000000000001,0.10000000000000001,2,66,-0.0082515874349866625,21,23,22,22
8,0,0.10000000000000001,0.10000000000000001,2,67,-0.009242705895663228,23,25,23,24
8,0,0.10000000000000001,0.10000000000000001,2,68,-0.010561012245733581,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,69,-0.015263961412105953,21,25,22,23
8,0,0.10000000000000001,0.10000000000000001,2,70,-0.019471618811048641,25,22,24,25
8,0,0.10000000000000001,0.10000000000000001,2,71,-0.016827387095533775,24,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,72,-0.011712743943356196,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,73,-0.0092512016160630761,23,25,23,25
8,0,0.10000000000000001,0.10000000000000001,2,74,-0.018926606510508481,20,23,25,21
8,0,0.10000000000000001,0.10000000000000001,2,75,-0.014908091267140211,22,25,22,23
8,0,0.10000000000000001,0.10000000000000001,2,76,-0.0090433175700546098,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,77,-0.0028466315163904188,21,22,21,22
8,0,0.10000000000000001,0.10000000000000001,2,78,-0.015227395574274771,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,79,-0.013880117748879428,25,25,25,25
8,0,0.10000000000000001,0.10000000000000001,2,80,-0.013608793669363628,23,25,21,25
8,0,0.10000000000000001,0.10000000000000001,2,81,-0.0087898062268405575,21,25,23,23
