Network,Target,Trial,InitialNorm,InitialActiveChangeFraction
8,7,96,1.4116270272198,0
8,7,97,1.4540679773656,0
8,7,98,1.32756820251072,0
8,7,99,1.35482750276842,0
8,7,100,1.34489050046775,0
8,8,1,1.41154114492199,0
8,8,2,1.55742669394177,0
8,8,3,1.32071579198286,0
8,8,4,1.40996617012809,0
8,8,5,1.38495387936873,0
8,8,6,1.42646469540304,0
8,8,7,1.44542323936243,0
8,8,8,1.43939707913466,0
8,8,9,1.48380744003273,0
8,8,10,1.37216070156029,0
8,8,11,1.46967814847019,0
8,8,12,1.43782273990393,0
8,8,13,1.37545107049479,0
8,8,14,1.39675888686184,0
8,8,15,1.4674217677128,0
8,8,16,1.40459664861421,0
8,8,17,1.35449606833484,0
8,8,18,1.40950659878566,0
8,8,19,1.29096836952875,0
8,8,20,1.31076762242541,0
8,8,21,1.50288255684208,0
8,8,22,1.44463278371208,0
8,8,23,1.60083221122811,0
8,8,24,1.40868204697229,0
8,8,25,1.41390847033076,0
8,8,26,1.38634640352031,0
8,8,27,1.43736402509806,0
8,8,28,1.48364793739065,0
8,8,29,1.53298579227171,0
8,8,30,1.3967025214569,0
8,8,31,1.42878674678999,0
8,8,32,1.46403018655234,0
8,8,33,1.54108797603989,0
8,8,34,1.37519020138353,0
8,8,35,1.36392603272028,0
8,8,36,1.32954590680544,0
8,8,37,1.45714529088243,0
8,8,38,1.24184461991211,0
8,8,39,1.41584942263546,0
8,8,40,1.37848611935437,0
8,8,41,1.37263551308926,0
8,8,42,1.5403102460098,0
8,8,43,1.36098476655856,0
8,8,44,1.4418656722103,0
8,8,45,1.39962252617632,0
8,8,46,1.41756437016003,0
8,8,47,1.36828106703462,0
8,8,48,1.49142372640473,0
8,8,49,1.33501597422635,0
8,8,50,1.37529767072613,0
8,8,51,1.44186597807095,0
8,8,52,1.31078455676157,0
8,8,53,1.38380965556236,0
8,8,54,1.47069122669068,0
8,8,55,1.29585344131399,0
8,8,56,1.44415837798661,0
8,8,57,1.42848469126264,0
8,8,58,1.39342965537947,0
8,8,59,1.42828185635261,0
8,8,60,1.47061013418189,0
8,8,61,1.35328330188007,0
8,8,62,1.38112561619514,0
8,8,63,1.33333327509456,0
8,8,64,1.48784617858404,0
8,8,65,1.37476832079388,0
8,8,66,1.37476938511876,0
8,8,67,1.49214708067101,0
8,8,68,1.37037253508429,0
8,8,69,1.39177696977052,0
8,8,70,1.3497473076661,0
8,8,71,1.32952667421289,0
8,8,72,1.42422884390776,0
8,8,73,1.49578785644756,0
8,8,74,1.54391599231217,0
8,8,75,1.42078087463662,0
8,8,76,1.25745560093161,0
8,8,77,1.40533725653082,0
8,8,78,1.39870531861951,0
8,8,79,1.41802986514562,0
8,8,80,1.36763518188207,0
8,8,81,1.54249937279564,0
8,8,82,1.40961077672672,0
8,8,83,1.39272263340197,0
8,8,84,1.40096243392881,0
8,8,85,1.50401565679549,0
8,8,86,1.36070276328483,0
8,8,87,1.31217501591894,0
8,8,88,1.38422952677385,0
8,8,89,1.43463964892052,0
8,8,90,1.3332461731345,0
8,8,91,1.41570955781341,0
8,8,92,1.22893810317231,0
8,8,93,1.46430271780159,0
8,8,94,1.44291270961104,0
8,8,95,1.38947749565867,0
8,8,96,1.35437103150922,0
8,8,97,1.4561072106953,0
8,8,98,1.40269380569032,0
8,8,99,1.53194248506506,0
8,8,100,1.46963202118819,0
9,1,1,1.39383583285721,0
9,1,2,1.31803728460023,0
9,1,3,1.34427807393185,0
9,1,4,1.42588767283939,0
9,1,5,1.45545290276167,0
9,1,6,1.25586055296132,0
9,1,7,1.47633358322399,0
9,1,8,1.42921665149478,0
9,1,9,1.38348469164377,0
9,1,10,1.4080017468365,0
9,1,11,1.48462792297456,0
9,1,12,1.36451374990577,0
9,1,13,1.45553407621688,0
9,1,14,1.45157606002849,0
9,1,15,1.45521534789223,0
9,1,16,1.54341082782459,0
9,1,17,1.51842150867186,0
9,1,18,1.31991231588458,0
9,1,19,1.350233242108,0
9,1,20,1.5076519880065,0
9,1,21,1.44854441361643,0
9,1,22,1.34972077601862,0
9,1,23,1.42351315547422,0
9,1,24,1.48743200170819,0
9,1,25,1.47160764124413,0
9,1,26,1.35206116729545,0
9,1,27,1.38746385765227,0
9,1,28,1.46820303487468,0
9,1,29,1.51230400680494,0
9,1,30,1.3430017479805,0
9,1,31,1.36679206995271,0
9,1,32,1.44573581149547,0
9,1,33,1.52389547519376,0
9,1,34,1.38941799265453,0
9,1,35,1.42994546742861,0
9,1,36,1.41926186243641,0
9,1,37,1.41549837613534,0
9,1,38,1.36064687833577,0
9,1,39,1.46181803336675,0
9,1,40,1.4678962417666,0
9,1,41,1.35416386438633,0
9,1,42,1.37986849074946,0
9,1,43,1.29105609416702,0
9,1,44,1.40721119036418,0
9,1,45,1.28419237266642,0
9,1,46,1.46397845561892,0
9,1,47,1.42646783153088,0
9,1,48,1.33715313881019,0
9,1,49,1.39618131422693,0
9,1,50,1.49921553001784,0
9,1,51,1.39919707895388,0
9,1,52,1.31844039196779,0
9,1,53,1.50201480050909,0
9,1,54,1.47015484699744,0
9,1,55,1.44195874629945,0
9,1,56,1.33138395265627,0
9,1,57,1.41369310770382,0
9,1,58,1.39334801214614,0
9,1,59,1.48816597222097,0
9,1,60,1.35675794170111,0
9,1,61,1.46556178825484,0
9,1,62,1.30869637837251,0
9,1,63,1.39441659695598,0
9,1,64,1.51697433764966,0
9,1,65,1.42923879380446,0
9,1,66,1.36163323709503,0
9,1,67,1.51399239719326,0
9,1,68,1.37998083883436,0
9,1,69,1.34964794184136,0
9,1,70,1.42232476925692,0
9,1,71,1.34974884920608,0
9,1,72,1.39625450706028,0
9,1,73,1.39094059514365,0
9,1,74,1.33381114557514,0
9,1,75,1.42508363589409,0
9,1,76,1.39314576153717,0
9,1,77,1.460153553167,0
9,1,78,1.35573971695249,0
9,1,79,1.3634324663984,0
9,1,80,1.36638303159744,0
9,1,81,1.41808076163522,0
9,1,82,1.41106959157143,0
9,1,83,1.44557394359246,0
9,1,84,1.38465571054845,0
9,1,85,1.32589697578574,0
9,1,86,1.54583214605031,0
9,1,87,1.4931103219869,0
9,1,88,1.55815711434681,0
9,1,89,1.37293503380438,0
9,1,90,1.33028640171605,0
9,1,91,1.34878239973347,0
9,1,92,1.45429054253836,0
9,1,93,1.29608061658287,0
9,1,94,1.35839279435407,0
9,1,95,1.36507119916747,0
9,1,96,1.55052851926971,0
9,1,97,1.48241735032763,0
9,1,98,1.42411154873393,0
9,1,99,1.42585334724216,0
9,1,100,1.353961604643,0
9,2,1,1.44627268996001,0
9,2,2,1.40879641129346,0
9,2,3,1.30508667231464,0
9,2,4,1.36021147247582,0
9,2,5,1.40972196499993,0
9,2,6,1.2989903968919,0
9,2,7,1.40060867246508,0
9,2,8,1.40356426288381,0
9,2,9,1.48011226651978,0
9,2,10,1.45325863508596,0
9,2,11,1.31602816569753,0
9,2,12,1.48169736464974,0
9,2,13,1.38961732289663,0
9,2,14,1.4201974016169,0
9,2,15,1.45143061976137,0
9,2,16,1.5046721441594,0
9,2,17,1.3590980408497,0
9,2,18,1.36373522162574,0
9,2,19,1.44049585603307,0
9,2,20,1.32098315153483,0
9,2,21,1.37337022471415,0
9,2,22,1.34937569430603,0
9,2,23,1.37072160968483,0
9,2,24,1.41925544070965,0
9,2,25,1.35173521207327,0
9,2,26,1.47447693530091,0
9,2,27,1.54794331484557,0
9,2,28,1.28275310882665,0
9,2,29,1.46780280279078,0
9,2,30,1.40822740562597,0
9,2,31,1.3315230712465,0
9,2,32,1.36946147163108,0
9,2,33,1.35474261402421,0
9,2,34,1.32199650849121,0
9,2,35,1.34507859045895,0
9,2,36,1.36065749145024,0
9,2,37,1.32688084077907,0
9,2,38,1.34500488715286,0
9,2,39,1.49707330897069,0
9,2,40,1.40409965399582,0
9,2,41,1.28481975044729,0
9,2,42,1.31542474008471,0
9,2,43,1.45280936886522,0
9,2,44,1.42247369301862,0
9,2,45,1.38493955541906,0
9,2,46,1.31974173288637,0
9,2,47,1.4179427563005,0
9,2,48,1.34302044170349,0
9,2,49,1.4529304344185,0
9,2,50,1.36786885453136,0
9,2,51,1.46100519468907,0
9,2,52,1.43060499454368,0
9,2,53,1.39735558419147,0
9,2,54,1.43077565602243,0
9,2,55,1.39710582203634,0
9,2,56,1.5561069784791,0
9,2,57,1.35747242632461,0
9,2,58,1.45207599998984,0
9,2,59,1.26987523061438,0
9,2,60,1.48055885860186,0
9,2,61,1.44267490884778,0
9,2,62,1.21580865923141,0
9,2,63,1.38129743387922,0
9,2,64,1.38230517036479,0
9,2,65,1.42635537738063,0
9,2,66,1.30133586175856,0
9,2,67,1.24042462695366,0
9,2,68,1.36559332287663,0
9,2,69,1.42277968250623,0
9,2,70,1.48207915660017,0
9,2,71,1.24095298750851,0
9,2,72,1.4441837796816,0
9,2,73,1.47166806151915,0
9,2,74,1.45931822105548,0
9,2,75,1.4140045721562,0
9,2,76,1.47804894877087,0
9,2,77,1.42396075274772,0
9,2,78,1.50260313188771,0
9,2,79,1.42011253461661,0
9,2,80,1.33874865610094,0
9,2,81,1.43899035173359,0
9,2,82,1.38672453179092,0
9,2,83,1.3953293964633,0
9,2,84,1.32880287998527,0
9,2,85,1.42665494782951,0
9,2,86,1.4121152430506,0
9,2,87,1.4560511353513,0
9,2,88,1.34358941429472,0
9,2,89,1.55712630768552,0
9,2,90,1.4092577572036,0
9,2,91,1.43911735489525,0
9,2,92,1.45818220302584,0
9,2,93,1.4167019292331,0
9,2,94,1.36431422723102,0
9,2,95,1.40827525535045,0
9,2,96,1.47687895967695,0
9,2,97,1.41103056064206,0
9,2,98,1.36756081346943,0
9,2,99,1.43196644801973,0
9,2,100,1.5226859788686,0
9,3,1,1.45096669526251,0
9,3,2,1.57065908813199,0
9,3,3,1.52765223309106,0
9,3,4,1.38041903573382,0
9,3,5,1.45978123390496,0
9,3,6,1.36277170346544,0
9,3,7,1.29677761107335,0
9,3,8,1.41682394834163,0
9,3,9,1.40878576964162,0
9,3,10,1.4102738449389,0
9,3,11,1.44147277723667,0
9,3,12,1.43359392218021,0
9,3,13,1.43076255706856,0
9,3,14,1.4352247650927,0
9,3,15,1.45438162624445,0
9,3,16,1.38565776395879,0
9,3,17,1.36074688924393,0
9,3,18,1.39960931753014,0
9,3,19,1.43338328623054,0
9,3,20,1.16482380812678,0
9,3,21,1.40287059653682,0
9,3,22,1.39632935873505,0
9,3,23,1.59388726058226,0
9,3,24,1.30520593186996,0
9,3,25,1.37437466832211,0
9,3,26,1.35563118066297,0
9,3,27,1.43988117826243,0
9,3,28,1.3598726373893,0
9,3,29,1.40414881904166,0
9,3,30,1.48628421821762,0
9,3,31,1.32746990434079,0
9,3,32,1.4581654504543,0
9,3,33,1.42439276713667,0
9,3,34,1.48540172754785,0
9,3,35,1.42384325196914,0
9,3,36,1.41758297033532,0
9,3,37,1.43593737941114,0
9,3,38,1.44551020572638,0
9,3,39,1.52295129910144,0
9,3,40,1.37532004787985,0
9,3,41,1.42236404401589,0
9,3,42,1.46858873005678,0
9,3,43,1.27563024675972,0
9,3,44,1.38975358307677,0
9,3,45,1.25334713647566,0
9,3,46,1.35353781472723,0
9,3,47,1.4339287703921,0
9,3,48,1.44456819251556,0
9,3,49,1.34740510033551,0
9,3,50,1.36764062012193,0
9,3,51,1.31740273055353,0
9,3,52,1.38863326205146,0
9,3,53,1.51719247934899,0.005
9,3,54,1.38451032946606,0
9,3,55,1.31148159916059,0
9,3,56,1.49971337409797,0
9,3,57,1.43110132745214,0
9,3,58,1.32115810934227,0
9,3,59,1.42329772495011,0
9,3,60,1.30340573279499,0
9,3,61,1.52821620941348,0
9,3,62,1.42667496034947,0
9,3,63,1.43733272843112,0
9,3,64,1.44330183301777,0
9,3,65,1.41001562503845,0
9,3,66,1.34203183249045,0
9,3,67,1.40235892647195,0
9,3,68,1.41134820156262,0
9,3,69,1.5056361542373,0
9,3,70,1.39078726782503,0
9,3,71,1.48381300459787,0
9,3,72,1.41062569787725,0
9,3,73,1.36136388604067,0
9,3,74,1.36380511723488,0
9,3,75,1.31651617264472,0
9,3,76,1.53948484524118,0
9,3,77,1.58998235474984,0
9,3,78,1.57946139925463,0
9,3,79,1.43100612484486,0
9,3,80,1.43200969234387,0
9,3,81,1.3882173962116,0
9,3,82,1.43335147679286,0
9,3,83,1.42490336289051,0
9,3,84,1.35502912322356,0
9,3,85,1.50980360936748,0
9,3,86,1.43395644193915,0
9,3,87,1.51055588457975,0
9,3,88,1.44245199457485,0
9,3,89,1.47356177749709,0
9,3,90,1.39695850697108,0
9,3,91,1.37369455091444,0
9,3,92,1.35766287950481,0
9,3,93,1.45540258376225,0
9,3,94,1.42689192244006,0
9,3,95,1.37598655072344,0
9,3,96,1.41788991293976,0
9,3,97,1.50710047635045,0
9,3,98,1.47486783530275,0
9,3,99,1.53842334585076,0
9,3,100,1.51196154857559,0
9,4,1,1.34901641373125,0
9,4,2,1.50489487439589,0
9,4,3,1.31340678166621,0
9,4,4,1.43651679444955,0
9,4,5,1.43582643030952,0
9,4,6,1.36283812104542,0
9,4,7,1.51819674567082,0
9,4,8,1.45388023454658,0
9,4,9,1.32895993991415,0
9,4,10,1.43119213780483,0
9,4,11,1.29153333085313,0
9,4,12,1.4103964614124,0
9,4,13,1.4346924016153,0
9,4,14,1.44056071414148,0
9,4,15,1.37232563014528,0
9,4,16,1.53243902013737,0
9,4,17,1.51669114239926,0
9,4,18,1.55169358768867,0
9,4,19,1.38929814954926,0
9,4,20,1.48478481538011,0
9,4,21,1.3763287438773,0
9,4,22,1.52804559184519,0
9,4,23,1.4701751988598,0
9,4,24,1.39822322239965,0
9,4,25,1.44463123302326,0
9,4,26,1.38205589937973,0
9,4,27,1.41613629691979,0
9,4,28,1.2702274720938,0
9,4,29,1.39898559664246,0
9,4,30,1.49535349423298,0
9,4,31,1.39750868895766,0
9,4,32,1.36527616092037,0
9,4,33,1.51946567836206,0
9,4,34,1.3146906907525,0
9,4,35,1.40653693524623,0
9,4,36,1.53589069276357,0
9,4,37,1.4895357787366,0
9,4,38,1.38765416114572,0
9,4,39,1.44005172653848,0
9,4,40,1.50245324413094,0
9,4,41,1.51286593348196,0
9,4,42,1.41731501449111,0
9,4,43,1.32001549693951,0
9,4,44,1.47999641138112,0
9,4,45,1.41067085045987,0
9,4,46,1.48059423374585,0
9,4,47,1.28436487248524,0
9,4,48,1.43336542437854,0
9,4,49,1.3881772474594,0
9,4,50,1.44142734866668,0
9,4,51,1.29337491686368,0
9,4,52,1.36787473164656,0
9,4,53,1.4387675630413,0
9,4,54,1.52940902380572,0
9,4,55,1.40289848416458,0
9,4,56,1.42982785105432,0
9,4,57,1.39393150813366,0
9,4,58,1.27342574758947,0
9,4,59,1.51832105970178,0
9,4,60,1.30958198347713,0
9,4,61,1.48729100522383,0
9,4,62,1.32559403941924,0
9,4,63,1.55526232966194,0
9,4,64,1.43113422029357,0
9,4,65,1.31208595361918,0
9,4,66,1.47678933034169,0
9,4,67,1.52701493996111,0
9,4,68,1.38050129271996,0
9,4,69,1.49743141947902,0
9,4,70,1.39963328611301,0
9,4,71,1.41134178497813,0
9,4,72,1.39494326853198,0
9,4,73,1.49110873005772,0
9,4,74,1.36472637947915,0
9,4,75,1.26804606142451,0
9,4,76,1.47760931185017,0
9,4,77,1.36959767871213,0
9,4,78,1.54629010109475,0
9,4,79,1.39208757197259,0
9,4,80,1.42352676429387,0
9,4,81,1.43428394762703,0
9,4,82,1.44818325310066,0
9,4,83,1.44458577774586,0
9,4,84,1.59286075170081,0
9,4,85,1.35507203381954,0
9,4,86,1.48502433200837,0
9,4,87,1.21738562626299,0
9,4,88,1.41545021579272,0
9,4,89,1.42796775640786,0
9,4,90,1.42924385667859,0
9,4,91,1.35919413201055,0
9,4,92,1.38281796648872,0
9,4,93,1.47743772304506,0
9,4,94,1.54985972614261,0
9,4,95,1.38520686604221,0
9,4,96,1.32490720212408,0
9,4,97,1.42589159471227,0
9,4,98,1.41209452541059,0
9,4,99,1.38274617528032,0
9,4,100,1.35663897042613,0
9,5,1,1.42321128498236,0
9,5,2,1.40376401269431,0
9,5,3,1.52687358694094,0
9,5,4,1.49744443420771,0
9,5,5,1.48975503831836,0
9,5,6,1.47216757571611,0
9,5,7,1.38645007761847,0
9,5,8,1.43426579288647,0
9,5,9,1.44560051349806,0
9,5,10,1.43731313712069,0
9,5,11,1.51158171920672,0
9,5,12,1.44405031766652,0
9,5,13,1.28544217798371,0
9,5,14,1.43831507674163,0
9,5,15,1.48103136664023,0
9,5,16,1.43853112213978,0
9,5,17,1.34241730558613,0
9,5,18,1.30823229449725,0
9,5,19,1.4801740361647,0
9,5,20,1.31558880350543,0
9,5,21,1.51561140400949,0
9,5,22,1.51485959945021,0
9,5,23,1.41634039735013,0
9,5,24,1.42981112707883,0
9,5,25,1.35234613806273,0
9,5,26,1.48294649812841,0
9,5,27,1.39255605375769,0
9,5,28,1.477130314136,0
9,5,29,1.47361346790584,0
9,5,30,1.35280336942943,0
9,5,31,1.45617795335616,0
9,5,32,1.48132097397203,0
9,5,33,1.38611775002131,0
9,5,34,1.45443308030695,0
9,5,35,1.38073362915975,0
9,5,36,1.26278213819784,0
9,5,37,1.49015747819672,0
9,5,38,1.47738003085514,0
9,5,39,1.44298357090482,0
9,5,40,1.39118937237123,0
9,5,41,1.26894543654631,0
9,5,42,1.38656068937214,0
9,5,43,1.44372376294346,0
9,5,44,1.35776013854872,0
9,5,45,1.38617083417125,0
9,5,46,1.33455130486267,0
9,5,47,1.45671762309397,0
9,5,48,1.44209816154176,0
9,5,49,1.40650011317296,0
9,5,50,1.32395947384643,0
9,5,51,1.40045514709303,0
9,5,52,1.57274562876605,0
9,5,53,1.43373513149234,0
9,5,54,1.26815098205311,0
9,5,55,1.452898802811,0
9,5,56,1.51715572401901,0
9,5,57,1.39618179558868,0
9,5,58,1.51350433467328,0
9,5,59,1.30534875269638,0
9,5,60,1.47267177590538,0
9,5,61,1.31893124626139,0
9,5,62,1.41017016462155,0
9,5,63,1.38924051024209,0
9,5,64,1.47009970411254,0
9,5,65,1.43999981782456,0
9,5,66,1.40514026169464,0
9,5,67,1.34650848759066,0
9,5,68,1.28168098287299,0
9,5,69,1.33415005686945,0
9,5,70,1.32383374861232,0
9,5,71,1.4641024296305,0
9,5,72,1.40248000890015,0
9,5,73,1.41863505533963,0
9,5,74,1.38295599852313,0
9,5,75,1.40184587755645,0
9,5,76,1.44574538227861,0
9,5,77,1.46595756053566,0
9,5,78,1.4207543442457,0
9,5,79,1.49934206369507,0
9,5,80,1.4192658380535,0
9,5,81,1.37553708597467,0
9,5,82,1.45955843049324,0
9,5,83,1.44530277581218,0
9,5,84,1.30166430957687,0
9,5,85,1.3352852270731,0
9,5,86,1.4803845898954,0
9,5,87,1.24278816013243,0
9,5,88,1.36870358677917,0
9,5,89,1.48058056781296,0
9,5,90,1.53145084123027,0
9,5,91,1.42597083792529,0
9,5,92,1.40890358891282,0
9,5,93,1.44384400479934,0
9,5,94,1.44013874230683,0
9,5,95,1.48184066647465,0
9,5,96,1.37329986055543,0
9,5,97,1.36683170627153,0
9,5,98,1.27497554840653,0
9,5,99,1.35407365430865,0
9,5,100,1.36005054488104,0
9,6,1,1.30972382573598,0
9,6,2,1.41091573718128,0
9,6,3,1.2671912009896,0
9,6,4,1.4524462237867,0
9,6,5,1.36508991316794,0
9,6,6,1.51973739890258,0
9,6,7,1.41276427141702,0
9,6,8,1.43371263653885,0
9,6,9,1.46555731757392,0
9,6,10,1.37722806522624,0
9,6,11,1.49099474350168,0
9,6,12,1.4501021360733,0
9,6,13,1.44381443696943,0
9,6,14,1.32154274618978,0
9,6,15,1.3660645018445,0
9,6,16,1.35866239538005,0
9,6,17,1.46783359084633,0
9,6,18,1.44323276423746,0
9,6,19,1.33565108201672,0
9,6,20,1.29589292495475,0
9,6,21,1.32348328517968,0
9,6,22,1.41321150655735,0
9,6,23,1.43298141038124,0
9,6,24,1.43613676942788,0
9,6,25,1.54303164120397,0
9,6,26,1.33607533601165,0
9,6,27,1.31482758952388,0
9,6,28,1.29426645303898,0
9,6,29,1.41818855797311,0
9,6,30,1.41020659171973,0
9,6,31,1.49182360132997,0
9,6,32,1.50368380592162,0
9,6,33,1.43935701931721,0
9,6,34,1.35145141410905,0
9,6,35,1.47391422628793,0
9,6,36,1.4385310467002,0
9,6,37,1.40006861560891,0
9,6,38,1.30196262166886,0
9,6,39,1.45846399288694,0
9,6,40,1.35739089632345,0
9,6,41,1.48435362116706,0
9,6,42,1.36790819829693,0
9,6,43,1.37866899195073,0
9,6,44,1.43390372932029,0
9,6,45,1.43896715513368,0
9,6,46,1.51799924570416,0
9,6,47,1.44999300865252,0
9,6,48,1.52997771069058,0
9,6,49,1.40444503318557,0
9,6,50,1.36712970357115,0
9,6,51,1.20314568250582,0
9,6,52,1.42354359124385,0
9,6,53,1.25537087685466,0
9,6,54,1.3401070813797,0
9,6,55,1.55915965720681,0
9,6,56,1.54266361988834,0
9,6,57,1.43326187886538,0
9,6,58,1.49431488638647,0
9,6,59,1.41274486534147,0
9,6,60,1.53613685335787,0
9,6,61,1.50599473162772,0
9,6,62,1.43990000699415,0
9,6,63,1.47844463966339,0
9,6,64,1.38014147997057,0
9,6,65,1.36128857805237,0
9,6,66,1.37821210378304,0
9,6,67,1.49959647579813,0
9,6,68,1.26753858222305,0
9,6,69,1.36505807447117,0
9,6,70,1.40159221807565,0
9,6,71,1.34210245957084,0
9,6,72,1.37401052707213,0
9,6,73,1.41455882162854,0
9,6,74,1.44899796246622,0
9,6,75,1.41091962350995,0
9,6,76,1.31765244030021,0
9,6,77,1.52847480983436,0
9,6,78,1.46010529442118,0
9,6,79,1.32475162935396,0
9,6,80,1.35235404922618,0
9,6,81,1.37365656675016,0
9,6,82,1.36918550933185,0
9,6,83,1.34485265714683,0
9,6,84,1.45129983257704,0
9,6,85,1.50002611091861,0
9,6,86,1.45759017714408,0
9,6,87,1.55098428854852,0
9,6,88,1.47787186358382,0
9,6,89,1.39832093450575,0
9,6,90,1.34674334461704,0
9,6,91,1.51573916109265,0
9,6,92,1.44872900491119,0
9,6,93,1.30366686906002,0
9,6,94,1.47568156432114,0
9,6,95,1.39120134485697,0
9,6,96,1.35951120701397,0
9,6,97,1.42389207765917,0
9,6,98,1.49636684196279,0
9,6,99,1.53377179232566,0
9,6,100,1.44596756811614,0
9,7,1,1.36326660756716,0
9,7,2,1.43151845826046,0
9,7,3,1.45388466847688,0.005
9,7,4,1.35446293202241,0
9,7,5,1.45081708845152,0
9,7,6,1.35970992078442,0
9,7,7,1.41275464841066,0.005
9,7,8,1.52542871970456,0
9,7,9,1.41384955754865,0.005
9,7,10,1.29866193282798,0
9,7,11,1.42850616780481,0.005
9,7,12,1.51033140717675,0
9,7,13,1.50406026199798,0
9,7,14,1.30813746087826,0
9,7,15,1.39663899431577,0
9,7,16,1.49370159688755,0.005
9,7,17,1.37057577465138,0
9,7,18,1.48970488995586,0
9,7,19,1.40537762826548,0
9,7,20,1.3653406531161,0
9,7,21,1.42292929874255,0
9,7,22,1.47975412631902,0.005
9,7,23,1.31288050271693,0
9,7,24,1.38696183652014,0
9,7,25,1.41562680070818,0
9,7,26,1.39723756192638,0
9,7,27,1.44098416154587,0
9,7,28,1.47657859012413,0.005
9,7,29,1.28457762824407,0
9,7,30,1.26317900481074,0
9,7,31,1.40704030242689,0
9,7,32,1.29813511855333,0
9,7,33,1.35838217609601,0
9,7,34,1.45031365512714,0
9,7,35,1.27201278017792,0
9,7,36,1.54850011602834,0
9,7,37,1.37437686295506,0
9,7,38,1.4968312898923,0
9,7,39,1.4451632408726,0
9,7,40,1.32979469419295,0
9,7,41,1.32579849797861,0.005
9,7,42,1.38017078125438,0
9,7,43,1.38323743693356,0
9,7,44,1.45092840125559,0.005
9,7,45,1.31862328371032,0
9,7,46,1.4185463407494,0
9,7,47,1.39830263746074,0
9,7,48,1.39853958753614,0
9,7,49,1.45430516980992,0
9,7,50,1.51630545663168,0
9,7,51,1.51576034661762,0
9,7,52,1.33594162861597,0
9,7,53,1.47014207140194,0
9,7,54,1.52704146204502,0
9,7,55,1.38505961907928,0
9,7,56,1.4251859772997,0
9,7,57,1.28763222948279,0
9,7,58,1.38061299046202,0
9,7,59,1.45498405323698,0
9,7,60,1.4666447585231,0
9,7,61,1.37021949352165,0
9,7,62,1.34835953976157,0
9,7,63,1.40791367836296,0.005
9,7,64,1.39036358208594,0
9,7,65,1.33842213104027,0
9,7,66,1.33006883944826,0
9,7,67,1.47562775299635,0.005
9,7,68,1.47555193359797,0
9,7,69,1.41636232673105,0
9,7,70,1.40946562905151,0
9,7,71,1.32914532027753,0
9,7,72,1.3201999027035,0
9,7,73,1.40354201558493,0.005
9,7,74,1.50594682847872,0
9,7,75,1.41450992946218,0
9,7,76,1.30911138912076,0
9,7,77,1.33184756717352,0
9,7,78,1.33455510268209,0
9,7,79,1.3557131009057,0
9,7,80,1.39541525751128,0
9,7,81,1.34747838001242,0
9,7,82,1.44050546246065,0
9,7,83,1.41507898443006,0
9,7,84,1.313030644515,0
9,7,85,1.34736726289913,0
9,7,86,1.46635439874731,0
9,7,87,1.45518074549728,0
9,7,88,1.41416491589472,0.005
9,7,89,1.35441730317228,0
9,7,90,1.30673683671999,0
9,7,91,1.39613844501914,0
9,7,92,1.34508248405005,0
9,7,93,1.45264864914547,0
9,7,94,1.41688456126981,0
9,7,95,1.4558365508932,0
9,7,96,1.44400878186026,0
9,7,97,1.46853464378275,0
9,7,98,1.4137040655156,0
9,7,99,1.4304897714046,0
9,7,100,1.43659711548474,0
9,8,1,1.49514428994491,0
9,8,2,1.43711303740828,0
9,8,3,1.47690344081033,0
9,8,4,1.3893596884194,0
9,8,5,1.45331753106971,0
9,8,6,1.51771876858054,0
9,8,7,1.37832915981542,0
9,8,8,1.30637811540146,0
9,8,9,1.46665663204657,0
9,8,10,1.45583045521072,0
9,8,11,1.30472042211256,0
9,8,12,1.38588609354743,0
9,8,13,1.52864864858163,0
9,8,14,1.38290881653823,0
9,8,15,1.40457112321268,0
9,8,16,1.38726909821113,0
9,8,17,1.44228786321437,0
9,8,18,1.40866262548139,0
9,8,19,1.43358564403425,0
9,8,20,1.50306759041937,0
9,8,21,1.4770765464346,0
9,8,22,1.31681708536818,0
9,8,23,1.30073606846449,0
9,8,24,1.50386534820362,0
9,8,25,1.45048336850735,0
9,8,26,1.26020778794976,0
9,8,27,1.40652098522597,0
9,8,28,1.50127864466985,0
9,8,29,1.35068162688338,0
9,8,30,1.36285214015695,0
9,8,31,1.45105873727502,0
9,8,32,1.4999173254996,0
9,8,33,1.41001721818398,0
9,8,34,1.28307494215486,0
9,8,35,1.42208107230976,0
9,8,36,1.37706717360141,0
9,8,37,1.43084042105418,0
9,8,38,1.57519570327618,0
9,8,39,1.60041741608169,0
9,8,40,1.45888038942598,0
9,8,41,1.63174015385888,0
9,8,42,1.40684349003382,0
9,8,43,1.23897505310669,0
9,8,44,1.42861734656511,0
9,8,45,1.31082351999566,0
9,8,46,1.28209072432173,0
9,8,47,1.39935800283883,0
9,8,48,1.45124294653823,0
9,8,49,1.46396502425562,0
9,8,50,1.33200727774712,0
9,8,51,1.36575403688944,0
9,8,52,1.50543342238723,0
9,8,53,1.42571966922137,0
9,8,54,1.40466966670257,0
9,8,55,1.43070611287917,0
9,8,56,1.3065807903469,0
9,8,57,1.45563065100366,0
9,8,58,1.41866895249198,0
9,8,59,1.46201513919328,0
9,8,60,1.36204869067952,0
9,8,61,1.44498579439694,0
9,8,62,1.44518542662007,0
9,8,63,1.35388676902075,0
9,8,64,1.38869588112789,0
9,8,65,1.34279641545106,0
9,8,66,1.46924971716551,0
